date,message,sender_id
2025-01-01 12:08:13+00:00,3m —> 11m $AUDIT,-1002243200666
2025-01-01 11:43:41+00:00,"Cut this one. Seems people don’t like this narrative on SOL. 

ETH version is 10m",-1002243200666
2025-01-01 09:04:41+00:00,https://x.com/alx/status/1874348144684867731?s=46,-1002243200666
2025-01-01 08:10:59+00:00,"First ape of the year 

`E7FvTn2cebMVh8mai1qiA93Y5xwMvhHZ8nUxtsYVpump`",-1002243200666
2024-12-31 15:49:45+00:00,"Appreciate each and everyone of you 

https://x.com/missoralways/status/1874120667039490410?s=46",-1002243200666
2024-12-31 04:45:04+00:00,30m,-1002243200666
2024-12-31 04:40:25+00:00,"Purging members that are suspicious via a script, if any real person gets kicked I’m sorry.",-1002243200666
2024-12-31 03:47:16+00:00,"Anyone knows how to purge botted subs? 

will pay some SOL if someone genuinely helps",-1002243200666
2024-12-31 03:26:29+00:00,uhhh..,-1002243200666
2024-12-31 03:26:25+00:00,https://x.com/wedtm/status/1843702887580610625,-1002243200666
2024-12-31 03:18:00+00:00,"https://x.com/wedtm

dev",-1002243200666
